PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
35784398,2023-06-01,0,0,,,,
36414209,2023-06-01,27.91,4.91,,,,
39741034,2023-06-01,71.28,70.45,,,,
35761785,2023-04-01,25.88,33.22,,,,
36151945,2023-01-01,,8,,,,
40366051,2023-06-01,,259.04,,,,
36688105,2023-04-01,5010,10,,,,
35807456,2023-02-01,25,1,,,,
37483529,2023-04-01,8.8,11.58,,,,
35481893,2023-02-01,8.75,27.95,,,,
39245585,2023-05-01,,3.84,,,,
40594773,2023-06-01,,1.82,,,,
35380703,2023-02-01,0,530.19,,,,
36577164,2023-05-01,1.84,1.84,,,,
36301359,2023-05-01,43947.47,504.13,,,,
36076934,2023-02-01,0,0,,,,
39379939,2023-05-01,,10,,,,
35693743,2023-02-01,0,0,,,,
35723401,2023-01-01,,15.69,,,,
35506834,2023-01-01,,39.85,,,,
35341933,2023-03-01,0,0,,,,
36220162,2023-06-01,0,0,,,,
37495603,2023-06-01,30,30,,,,
35396793,2023-01-01,,20,,,,
38068386,2023-03-01,,0,,,,
35725982,2023-02-01,0,0,,,,
35992480,2023-06-01,42145.07,41718.93,,,,
35614850,2023-05-01,0,0,,,,
39377365,2023-05-01,,179.46,,,,
35714701,2023-03-01,0,0,,,,
36670106,2023-04-01,0,0,,,,
38538027,2023-05-01,121.73,1315.03,,,,
35927436,2023-04-01,0.01,0,,,,
35672783,2023-06-01,102.51,94.79,,,,
37898019,2023-05-01,180,0,,,,
36915603,2023-03-01,0,0,,,,
35256346,2023-04-01,212.82,165.23,,,,
36556833,2023-05-01,10,4,,,,
35336986,2023-04-01,0,0,,,,
37065948,2023-03-01,,6898.7,,,,
36102596,2023-03-01,13,13,,,,
36208385,2023-02-01,0,0,,,,
36659164,2023-05-01,14,14,,,,
36698491,2023-05-01,450,0,,,,
37041520,2023-02-01,,16.62,,,,
38107797,2023-06-01,76.16,76.16,,,,
35767222,2023-04-01,0.56,0.55,,,,
35421371,2023-04-01,12600,22759.15,,,,
37950639,2023-05-01,0,200,,,,
35902728,2023-06-01,0,0,,,,
38421472,2023-06-01,20,20,,,,
41190564,2023-06-01,,31.97,,,,
35982902,2023-03-01,20,20,,,,
35303968,2023-06-01,0.57,2.5,,,,
36808484,2023-03-01,0,2,,,,
37582928,2023-05-01,224.64,105.66,,,,105.66
38342359,2023-04-01,,0,,,,
38082137,2023-05-01,3.8,54.61,,,,
37654755,2023-03-01,,0.88,,,,
35393632,2023-02-01,3,3,,,,
35831330,2023-03-01,0,0,,,,
36377631,2023-02-01,,8.36,,,,
38235557,2023-04-01,4.4,2.48,,,,
37700493,2023-06-01,0,0,,,,
35418735,2023-06-01,0,0,,,,
39207077,2023-06-01,0,0,,,,
40862018,2023-06-01,,8.87,,,,
40131868,2023-06-01,20,20,,,,
40301091,2023-06-01,,603.18,,,,
35714760,2023-04-01,0,0,,,,
37933850,2023-05-01,20,0,,,,
38848025,2023-06-01,0,37.57,,,,
38001388,2023-05-01,16.02,16.07,,,,
36726221,2023-06-01,15.09,182.29,,,,
37777065,2023-06-01,254.04,169.18,,,,
37313299,2023-06-01,1274.57,2321.92,,,,
36671163,2023-05-01,171.37,556.08,,,,
35816409,2023-02-01,2.38,2257.49,,,,
39136918,2023-06-01,0,0,,,,
38514715,2023-06-01,311.34,56.91,,,,
37881701,2023-04-01,431.46,312.93,,,,
38468072,2023-05-01,29.67,17.23,,,,
36568541,2023-06-01,18.71,0.16,,,,
36906336,2023-06-01,130.33,115.5,,,,
38814106,2023-05-01,5,316,,,,
35708463,2023-02-01,0,0,,,,
37194114,2023-03-01,220,350,,,,
35713244,2023-02-01,19.75,13.76,,,,
36243245,2023-03-01,0,0,,,,
38095482,2023-06-01,5115.35,5109.27,,,,
36538090,2023-02-01,,0,,,,
38181448,2023-05-01,0,0,,,,
35427269,2023-02-01,340,340,,,,
36168313,2023-06-01,117.22,23.87,,,,
38810983,2023-06-01,57.39,36,,,,
41158804,2023-06-01,,20,,,,
35454866,2023-05-01,4404.14,4323.01,,,,
35684234,2023-04-01,0,1990.76,,,,
39203727,2023-06-01,0,71.42,,,,
38673920,2023-06-01,0,0,,,,
35377252,2023-02-01,15.5,15.5,,,,
35747932,2023-04-01,20,20,,,,
35487083,2023-05-01,0,0,,,,
35287306,2023-04-01,0,0,,,,
39511832,2023-05-01,,20,,,,
37407688,2023-04-01,5.53,5.53,,,,
35659659,2023-02-01,230.42,4165.19,,,,
37718390,2023-04-01,0,0,,,,
40240714,2023-05-01,,9.07,,,,
35317630,2023-03-01,0,0,,,,
36131838,2023-04-01,0,0,,,,
38479751,2023-06-01,0,0,,,,
36283227,2023-06-01,77.32,77.54,,,,
38911215,2023-06-01,0,0,,,,
40104420,2023-06-01,2.3,0.59,,,,
40930333,2023-06-01,,0,,,,
37927961,2023-03-01,,1.82,,,,
40016710,2023-06-01,105,3,,,,
35987587,2023-06-01,30.22,30.22,,,,
40738859,2023-06-01,,4457.71,,,,
40636414,2023-06-01,,1.26,,,,
38423254,2023-06-01,0,42.76,,,,
38627909,2023-04-01,,3203.49,,,,
37326031,2023-04-01,3050,2500,,,,
37649896,2023-03-01,,0,,,,
35660405,2023-04-01,0,158.47,,,,
36294680,2023-05-01,28.17,115.16,,,,
38772757,2023-04-01,,0,,,,
38166913,2023-03-01,,20,,,,
37863622,2023-04-01,40,40,,,,
37725210,2023-05-01,0,0,,,,
35998691,2023-04-01,1861.88,3176.22,,,,
36019690,2023-04-01,20,20,,,,
35520645,2023-01-01,,14.44,,,,
35481724,2023-05-01,0,1.95,,,,
36940982,2023-03-01,46.3,188.53,,,,
35959646,2023-01-01,,20,,,,
37217512,2023-06-01,2.71,272.98,,,,
35508287,2023-04-01,58.85,58.68,,,,
35760395,2023-03-01,80,80,,,,
36788506,2023-04-01,16.84,16.84,,,,
35641380,2023-01-01,,13,,,,
36915449,2023-03-01,0,0.32,,,,
36446822,2023-03-01,0,0,,,,
37351644,2023-03-01,,357.66,,,,
37313629,2023-03-01,,17.59,,,,
35413712,2023-02-01,21,21,,,,
37988189,2023-05-01,6.48,5.25,,,,
37526839,2023-05-01,20,20,,,,
37236346,2023-03-01,0,20,,,,
35679688,2023-05-01,5,5,,,,
35932934,2023-04-01,4.85,4.85,,,,
35490797,2023-03-01,0,0,,,,
36241727,2023-04-01,157.33,20.6,,,,
37469601,2023-05-01,0,0,,,,
37388011,2023-04-01,630.88,374.12,,,,
36582173,2023-03-01,247.41,203.76,,,,
36684971,2023-06-01,0,0,,,,
38923771,2023-04-01,,9.01,,,,
35871088,2023-02-01,632.01,0,,,,
36004864,2023-06-01,0.47,0.47,,,,
36178078,2023-06-01,0,0,,,,
39563732,2023-06-01,0,0,,,,
36350586,2023-02-01,,430.52,,,,
37864859,2023-05-01,0,192.88,,,,
38993197,2023-04-01,,0,,,,
40584949,2023-06-01,,20,,,,
37615613,2023-05-01,19.94,19.51,,,,
35802626,2023-06-01,0,0,,,,
38701775,2023-06-01,0,0,,,,
35984947,2023-04-01,30,30,,,,
39657544,2023-05-01,,0,,,,
36112943,2023-06-01,20,107.2,,,,
35768973,2023-04-01,13,13,,,,
36347684,2023-04-01,0,0,,,,
36500474,2023-03-01,8.37,191.02,,,,
37562786,2023-04-01,443.49,435.58,,,,
35400430,2023-06-01,6582,7946,,,,
39789353,2023-06-01,20.67,24.57,,,,
37930261,2023-04-01,0,0,,,,
35584698,2023-01-01,,0,,,,
37101250,2023-06-01,64.22,15.27,,,,
38360600,2023-06-01,1053.55,1198.16,,,,
37184933,2023-03-01,,1110,,,,
40784486,2023-06-01,,2.58,,,,
39529067,2023-05-01,,12.5,,,,
41150529,2023-06-01,,23.78,,,,
36091894,2023-05-01,0,0,,,,
38222165,2023-06-01,,0,,,,
39755442,2023-05-01,,0,,,,
37586156,2023-03-01,,16.22,,,,
37682811,2023-06-01,0.5,1057.59,,,,
37735484,2023-05-01,0,0,,,,
35453205,2023-03-01,20,20,,,,
37493342,2023-03-01,,0,,,,
38169632,2023-03-01,,0,,,,
36422615,2023-03-01,3.63,108.01,,,,
39740747,2023-05-01,,0,,,,
35721187,2023-06-01,2,2,,,,
38228088,2023-06-01,53.95,9.44,,,,
39370724,2023-06-01,10,10,,,,
41132570,2023-06-01,,5,,,,
37521255,2023-05-01,28.12,19.15,,,,
35689406,2023-01-01,,5.43,,,,
36911797,2023-05-01,0,0,,,,
36533606,2023-04-01,0,0,,,,
35786511,2023-03-01,0,0,,,,
35534056,2023-04-01,0,0,,,,
39163010,2023-05-01,,20,,,,
36416338,2023-04-01,23.05,0.51,,,,
38316324,2023-05-01,0,0,,,,
38082068,2023-05-01,2.24,2.24,,,,
36942994,2023-03-01,1.64,0.19,,,,
35835556,2023-05-01,310.86,270,,,,
36025488,2023-05-01,0,0,,,,
37887405,2023-06-01,4745.02,3843.02,,,,
37980197,2023-06-01,1.2,1.2,,,,
37854028,2023-06-01,30.39,33.36,,,,
39143754,2023-06-01,50,0,,,,
36190300,2023-06-01,0.24,0.24,,,,
37217512,2023-03-01,,136.01,,,,
35418162,2023-02-01,100,18.94,,,,
35407159,2023-04-01,0,0,,,,
38595394,2023-04-01,,0,,,,
36259022,2023-03-01,0,4.23,,,,
38150640,2023-04-01,19.97,20.04,,,,
38617182,2023-04-01,,15.93,,,,
35522543,2023-03-01,66.89,1124.76,,,,
37236296,2023-06-01,0,0,,,,
35388706,2023-01-01,,17.73,,,,
35317630,2023-05-01,0,0,,,,
39747492,2023-06-01,127.52,106.83,,,,
40792087,2023-06-01,,2045.78,,,,
36126206,2023-06-01,3895.72,3791.57,,,,
37395110,2023-06-01,1003.13,1006.05,,,,
40036445,2023-05-01,,0,,,,
40646158,2023-06-01,,125,,,,
37550812,2023-06-01,106,106,,,,
37700577,2023-06-01,1.07,1.08,,,,
38221078,2023-04-01,20,269.94,,,,
35383546,2023-04-01,5.47,5.47,,,,
37082761,2023-03-01,0,0,,,,
37954227,2023-05-01,4.94,0,,,,
35970279,2023-01-01,,0,,,,
37065948,2023-04-01,6898.7,6879.11,,,,
36672587,2023-03-01,10.89,17.85,,,,
40055090,2023-05-01,,4.62,,,,
35444799,2023-04-01,262.25,0,,,,
35440949,2023-04-01,0,3.17,,,,
39173160,2023-06-01,0,20,,,,
38156163,2023-04-01,20,36.73,,,,
36066175,2023-01-01,,0,,,,
38408670,2023-05-01,0,0,,,,
38329568,2023-06-01,138.71,138.97,,,,
39603067,2023-06-01,0,0,,,,
35319137,2023-05-01,20,20,,,,
38496805,2023-05-01,0,0,,,,
37130944,2023-05-01,0,0,,,,
37477436,2023-06-01,0,0,,,,
37264760,2023-04-01,0,0,,,,
38340075,2023-05-01,-4.87,-4.88,,,,
35752246,2023-02-01,137.63,780.89,,,,
38051947,2023-05-01,0.15,18.15,,,,
35714760,2023-06-01,240,600,,,,
39269438,2023-06-01,,5,,,,
35762501,2023-06-01,0,0,,,,
35581153,2023-06-01,2.76,2.76,,,,
39993938,2023-06-01,1,1.54,,,,
39857482,2023-06-01,60,0.31,,,,
37642813,2023-06-01,0,0,,,,
39750726,2023-06-01,,20,,,,
41230574,2023-06-01,,4.49,,,,
38613938,2023-06-01,6.44,6.44,,,,
36541875,2023-06-01,3,3,,,,
37340905,2023-04-01,0,0,,,,
35413716,2023-03-01,0,0,,,,
36855826,2023-03-01,0,1.85,,,,
37481697,2023-03-01,,0,,,,
35444799,2023-06-01,0,0,,,,
36829905,2023-02-01,,0,,,,
40226251,2023-06-01,,0.01,,,,
36433702,2023-04-01,0.83,0.82,,,,
38596771,2023-05-01,0,2.01,,,,
37273175,2023-03-01,,0,,,,
36735294,2023-05-01,2.65,0.07,,,,
39644705,2023-05-01,,91.4,,,,
35932934,2023-03-01,4.85,4.85,,,,
36541875,2023-04-01,3,3,,,,
36233742,2023-04-01,0.41,0.41,,,,
36494531,2023-04-01,0,0,,,,
39282345,2023-06-01,17.24,17.24,,,,
40954786,2023-06-01,,0.1,,,,
35949919,2023-06-01,20,20,,,,
35425552,2023-06-01,20,20,,,,
35869751,2023-06-01,0.89,0.9,,,,
37661006,2023-06-01,0,212.99,,,,
40747388,2023-06-01,,0,,,,
35941375,2023-01-01,,53.9,,,,
35533198,2023-02-01,0,7.82,,,,
37738101,2023-05-01,0,0,,,,
38635603,2023-04-01,,20,,,,
35709186,2023-02-01,0.15,2.01,,,,
38343419,2023-04-01,,0,,,,
38954260,2023-05-01,0,20,,,,
35998554,2023-06-01,9.37,1.57,,,,
37518533,2023-06-01,77.32,21147.26,,,,
36488001,2023-05-01,1062.53,4370.6,,,,
36078498,2023-05-01,0.16,0.12,,,,
37489331,2023-04-01,43.35,52.07,,,,
35936911,2023-02-01,131.9,126.52,,,,
36126206,2023-05-01,2928.33,3911.1,,,,
36345575,2023-02-01,,20.01,,,,
35963471,2023-02-01,20,20,,,,
35630750,2023-01-01,,7.01,,,,
35401099,2023-05-01,2.86,2.87,,,,
37128452,2023-04-01,0,0,,,,
36277399,2023-05-01,444.13,253.49,,,,
35478922,2023-03-01,1.8,3.27,,,,
38796239,2023-04-01,,0.09,,,,
35798255,2023-05-01,0,0,,,,
35304607,2023-02-01,42.79,42.52,,,,
35396793,2023-04-01,20,20,,,,
39179999,2023-05-01,,0,,,,
37351644,2023-06-01,45.29,37.79,,,,
36555540,2023-04-01,24.16,0,,,,
40064313,2023-06-01,0,285.05,,,,
36150588,2023-06-01,0,0,,,,
39472372,2023-06-01,71.05,70.66,,,,
37231472,2023-06-01,5.71,5.71,,,,
35649927,2023-06-01,0,0,,,,
38024725,2023-04-01,,0,,,,
36878754,2023-03-01,20,20,,,,
36846080,2023-06-01,0,0,,,,
35501166,2023-06-01,0,0,,,,
37692414,2023-04-01,0,0,,,,
35522011,2023-01-01,,28.82,,,,
35660405,2023-06-01,260.34,210.36,,,,
38202505,2023-06-01,,0,,,,
39915213,2023-06-01,,0,,,,
39622806,2023-06-01,0,0,,,,
36271639,2023-06-01,0.08,0.08,,,,
40568087,2023-06-01,,10,,,,
35901787,2023-06-01,9.87,9.88,,,,
38754747,2023-06-01,2739.47,361.47,,,,
37153688,2023-06-01,9450.09,9130.25,,,,
36070162,2023-04-01,173.89,1.39,,,,
38350757,2023-04-01,,0,,,,
37680871,2023-03-01,,20.22,,,,
35729234,2023-02-01,,7,,,,
37374586,2023-03-01,,8.42,,,,
36423841,2023-04-01,26,25.86,,,,
35605526,2023-05-01,3887.26,7125.4,,,,
38501867,2023-04-01,,8.14,,,,
39792496,2023-05-01,,27.1,,,,
35642206,2023-04-01,7.53,4.09,,,,
35649288,2023-04-01,0,0,,,,
36601292,2023-06-01,811.35,28.16,,,,
36408494,2023-06-01,0.95,-7.2,,,,
38909817,2023-06-01,0,0,,,,
38617666,2023-05-01,0,0,,,,
39568397,2023-06-01,,0,,,,
35679688,2023-02-01,0,5,,,,
37242744,2023-03-01,12.41,5.24,,,,
39830621,2023-06-01,0,28.73,,,,
36324342,2023-05-01,0.22,0.76,,,,
36536782,2023-06-01,0,301.63,,,,
38574603,2023-06-01,120142.75,103115.44,,,120142.75,103115.44
40409309,2023-06-01,,190.13,,,,
40323465,2023-06-01,,20,,,,
35412176,2023-06-01,0,0,,,,
36853026,2023-06-01,18,22.73,,,,
41200395,2023-06-01,,0,,,,
39467615,2023-05-01,,20,,,,
36864517,2023-04-01,91.45,850.01,,,,
35472220,2023-04-01,0.57,0.56,,,,
36701892,2023-02-01,,500,,,,
36565092,2023-03-01,1366.26,389.11,,,,
37549982,2023-04-01,0,1.05,,,,
35278795,2023-01-01,,0,,,,
38005358,2023-03-01,,20,,,,
39163829,2023-04-01,,0,,,,
37709791,2023-05-01,0,0,,,,
36270041,2023-02-01,910,397.42,,,,
36891231,2023-02-01,,0.88,,,,
37953294,2023-04-01,0,0,,,,
37530057,2023-05-01,0.59,0.59,,,,
35747932,2023-03-01,20,20,,,,
38986011,2023-04-01,,316.43,,,,
35685755,2023-04-01,,4.67,,,,
37950639,2023-03-01,,0,,,,
35898802,2023-01-01,,0,,,,
39696058,2023-05-01,,50,,,,
37886195,2023-04-01,283.79,872.96,,,,
38218721,2023-03-01,,676.23,,,,
37653737,2023-03-01,,0,,,,
38077210,2023-03-01,,1128.35,,,,
35876675,2023-04-01,0,0,,,,
35686347,2023-02-01,148.79,28.97,,,148.79,28.97
36827219,2023-03-01,0,0,,,,
40219085,2023-06-01,0,0,,,,
36658118,2023-02-01,,0,,,,
35252852,2023-03-01,0,0,,,,
35970946,2023-03-01,138.36,138.4,,,,
38395773,2023-05-01,0,0,,,,
38068538,2023-06-01,0,0,,,,
36350586,2023-06-01,98.91,314.56,,,,
37509865,2023-06-01,20,20,,,,
38496527,2023-06-01,6.5,6.5,,,,
38535431,2023-06-01,2.65,0,,,,
39519034,2023-06-01,916.32,2092.92,,,,
37185548,2023-02-01,,20,,,,
37238908,2023-06-01,34.95,34.26,,,,
40249990,2023-05-01,,10.19,,,,
35735343,2023-04-01,0.01,0.01,,,,
36743802,2023-02-01,,2478.1,,,,
36241792,2023-02-01,10,-0.85,,,,
35292626,2023-06-01,70.78,8.12,,,,
35855119,2023-01-01,,88.87,,,,
37169925,2023-04-01,4.74,4.01,,,,
36829905,2023-05-01,593.46,517.39,,,,
37832533,2023-05-01,0,0,,,,
36625905,2023-03-01,54.67,188.62,,,,
36846315,2023-03-01,0,199.52,,,,
39469220,2023-05-01,,14,,,,
38889065,2023-05-01,0.14,2.13,,,,
38051898,2023-03-01,,35.52,,,,
37956020,2023-04-01,462.26,179.33,,,,
37409665,2023-06-01,2260,5020,,,,
36577667,2023-06-01,144.92,144.92,,,,
38093425,2023-06-01,0,0,,,,
38067481,2023-06-01,0,0,,,,
37426600,2023-06-01,0,0,,,,
38180452,2023-06-01,89.91,86.45,,,,
37878085,2023-06-01,0,0,,,,
38416101,2023-06-01,200.51,4,,,,
36856278,2023-06-01,73.83,19.36,,,,
36279353,2023-03-01,305,321.75,,,,
38831552,2023-05-01,139.2,13,,,,
35989248,2023-04-01,0,0,,,,
39890747,2023-05-01,,0.03,,,,
36194533,2023-02-01,500,0,,,,
35347117,2023-04-01,0,0,,,,
35723401,2023-02-01,15.78,15.42,,,,
37949412,2023-03-01,,14.95,,,,
38288214,2023-04-01,20,106.91,,,,
38346570,2023-05-01,12.92,395.46,,,,
36401357,2023-05-01,0,0,,,,
35491637,2023-01-01,,25,,,,
36425438,2023-02-01,,0,,,,
36597625,2023-02-01,,214.5,,,,
40655800,2023-06-01,,0,,,,
36809711,2023-02-01,,17000,,,,
36344540,2023-06-01,0,1101.97,,,,
37608345,2023-03-01,,0,,,,
35269068,2023-02-01,5,5,,,,
37966554,2023-05-01,25.38,139.58,,,,
37004940,2023-03-01,,15.06,,,,
40679485,2023-06-01,,0.5,,,,
38315883,2023-06-01,10.02,0.34,,,,
38621764,2023-06-01,0,0,,,,
37807205,2023-04-01,78.66,78.49,,,,
37232127,2023-06-01,0,0,,,,
36150410,2023-03-01,562.44,0,,,,
38873545,2023-06-01,0,0,,,,
39956985,2023-06-01,0,0,,,,
37233851,2023-04-01,0,0,,,,
41062776,2023-06-01,,0,,,,
35709186,2023-03-01,2.01,2.01,,,,
36187237,2023-03-01,0,0,,,,
36408494,2023-03-01,0,0.95,,,,
36472352,2023-02-01,,0,,,,
37143314,2023-02-01,,0,,,,
39692142,2023-06-01,0,0,,,,
37877677,2023-03-01,,602.87,,,,
35901056,2023-02-01,5,5,,,,
41142528,2023-06-01,,0,,,,
36354852,2023-05-01,30,30,,,,
39667025,2023-05-01,,1183.54,,,,
37237898,2023-04-01,87.64,44.22,,,,
38228131,2023-05-01,20140.92,3585.65,,,,
35267327,2023-04-01,20,20,,,,
37515649,2023-06-01,0,0,,,,
40645522,2023-06-01,,0,,,,
40436247,2023-06-01,,1,,,,
40750795,2023-06-01,,0,,,,
36411982,2023-02-01,,1.27,,,,
38302364,2023-04-01,,0,,,,
35731736,2023-01-01,,20,,,,
35504235,2023-04-01,904.76,0.85,,,,
39254845,2023-04-01,,20,,,,
38088829,2023-05-01,0,0,,,,
36763830,2023-05-01,0,0,,,,
36945997,2023-06-01,1,1,,,,
37605956,2023-06-01,6800.84,5445.06,,,,
37289614,2023-06-01,14.63,14.63,,,,
37796123,2023-04-01,0,141.73,,,,
37641897,2023-03-01,,155.43,,,,
35581153,2023-05-01,10.4,2.76,,,,
36056454,2023-01-01,,0,,,,
38911215,2023-04-01,,0,,,,
37885800,2023-05-01,0,0,,,,
36356078,2023-03-01,0,0,,,,
40829401,2023-06-01,,10,,,,
38826150,2023-05-01,0,4.52,,,,
39052865,2023-04-01,,0,,,,
36034964,2023-06-01,66.34,247.45,,,,
38082711,2023-03-01,,0,,,,
36426032,2023-06-01,3.86,3.86,,,,
36795878,2023-06-01,699.63,579.46,,,,
37104733,2023-06-01,439,316,,,,
37677942,2023-06-01,20,20,,,,
37269114,2023-06-01,0.17,0.17,,,,
39100314,2023-04-01,,20,,,,
40839087,2023-06-01,,20,,,,
35807456,2023-06-01,1,1,,,,
39128868,2023-06-01,179.68,10,,,,
37757039,2023-06-01,0,0,,,,
37277828,2023-03-01,,13.46,,,,
37014391,2023-04-01,0,0,,,,
37381766,2023-03-01,,579.43,,,,
36260373,2023-05-01,0,0,,,,
35551576,2023-03-01,540.5,407.57,,,,
36030900,2023-05-01,46.94,498.39,,,,
38142108,2023-03-01,,0,,,,
35646372,2023-04-01,20,20,,,,
40272984,2023-06-01,4020,2.58,,,,
40734287,2023-06-01,,177.95,,,,
37833112,2023-06-01,83.9,1862.76,,,,
37933931,2023-06-01,914,53.24,,,,
37661750,2023-06-01,71.95,53.18,,,,
37276841,2023-06-01,55,274.12,,,,
35314149,2023-02-01,303.95,295.12,,,,
35401233,2023-06-01,0,0,,,,
35499884,2023-06-01,0,0,,,,
38215047,2023-04-01,20,20,,,,
38082137,2023-04-01,20,3.8,,,,
35623428,2023-01-01,,75.74,,,,
35729051,2023-02-01,20,20,,,,
36808484,2023-04-01,2,102,,,,
35419725,2023-01-01,,20,,,,
36056610,2023-04-01,0,0,,,,
36035701,2023-01-01,,0,,,,
35414880,2023-02-01,20,3455.69,,,,
36449983,2023-04-01,0,0,,,,
35710681,2023-01-01,,72.71,,,,
40096413,2023-05-01,,0,,,,
40015532,2023-06-01,20,20,,,,
39038323,2023-06-01,19.02,6.28,,,,
37372813,2023-05-01,1.17,0,,,,
36274334,2023-03-01,0,0,,,,
38723739,2023-06-01,0,0,,,,
37523107,2023-04-01,1384.46,190.36,,,,
37956194,2023-05-01,20,20,,,,
36411982,2023-03-01,1.27,1.27,,,,
35908629,2023-02-01,0.32,0.32,,,,
35547574,2023-02-01,6.01,6.01,,,,
40009755,2023-05-01,,290.01,,,,
36990063,2023-03-01,49.12,124.96,,,,
37776686,2023-03-01,,10,,,,
36425438,2023-05-01,0,0,,,,
36758313,2023-03-01,100.98,4.41,,,,
36377734,2023-05-01,0,0,,,,
39214759,2023-05-01,,244.68,,,,
35301740,2023-03-01,6661.79,4642.73,,,,
37898384,2023-06-01,13.72,13.72,,,,
37237358,2023-06-01,0,0,,,,
35912582,2023-06-01,33.45,0.96,,,,
37853467,2023-04-01,0,0,,,,
37469808,2023-05-01,0,0,,,,
39860400,2023-05-01,,0,,,,
36987932,2023-02-01,,0,,,,
37197631,2023-04-01,0,0,,,,
35252187,2023-03-01,0,0,,,,
35470653,2023-04-01,20,20,,,,
37399923,2023-05-01,2470.15,2500.15,,,,
36018803,2023-03-01,1.08,9.28,,,,
35731929,2023-04-01,4056.33,0,,,,
36344772,2023-02-01,,17.58,,,,
39849860,2023-05-01,,152.1,,,,
36556833,2023-04-01,10,10,,,,
35540268,2023-01-01,,273,,,,
37229893,2023-04-01,0,5752.5,,,,
38024725,2023-06-01,13.28,370.01,,,,
37450343,2023-06-01,24.44,550.74,,,,
37622870,2023-05-01,,0,,,,
38098941,2023-05-01,0,0,,,,
36102596,2023-02-01,20,13,,,,
36077418,2023-02-01,99.77,0.64,,,,
40333157,2023-06-01,2467.33,0.34,,,,
39114919,2023-04-01,,20,,,,
36225409,2023-05-01,47.76,0.2,,,,
36555540,2023-05-01,0,7.34,,,,
35902728,2023-03-01,0,0,,,,
39951257,2023-06-01,20,16.13,,,,
40899833,2023-06-01,,0,,,,
35829899,2023-01-01,,0.47,,,,
37990139,2023-05-01,80,2325.77,,,,
36825573,2023-03-01,13,13,,,,
36340494,2023-03-01,76.81,21.64,,,,
37247760,2023-03-01,0,0,,,,
37630351,2023-03-01,,0,,,,
39257161,2023-05-01,,0,,,,
38864096,2023-04-01,,0,,,,
35834412,2023-03-01,20,20,,,,
35835556,2023-04-01,435.53,354.73,,,,
38071350,2023-04-01,114.89,265.23,,,,
36737855,2023-03-01,0,0,,,,
38329790,2023-04-01,,10,,,,
38427734,2023-05-01,6.96,6.96,,,,
41133597,2023-06-01,,0,,,,
38922977,2023-05-01,11,0.13,,,,
37731287,2023-03-01,,0,,,,
37305804,2023-05-01,622.67,2584.54,,,,
40058786,2023-05-01,,0,,,,
35791396,2023-06-01,5.63,5.63,,,,
40719054,2023-06-01,,10,,,,
35973903,2023-01-01,,549.39,,,,
40157964,2023-05-01,,0,,,,
37704328,2023-03-01,,1453.39,,,,
38973274,2023-06-01,98078.34,126.53,,,,
35481724,2023-01-01,,0,,,,
38395976,2023-04-01,,20,,,,
35983363,2023-05-01,276.73,267.46,,,,
36535573,2023-03-01,17.41,4.83,,,,
36074451,2023-03-01,23.15,68.1,,,,
36154604,2023-05-01,0,0,,,,
40156741,2023-05-01,,0,,,,
37210800,2023-06-01,316.18,0.12,,,,
36430902,2023-06-01,2.8,39.19,,,,
38145089,2023-06-01,0,0,,,,
37876146,2023-04-01,3.1,4.6,,,,
36486621,2023-05-01,20,96.67,,,,
37854028,2023-05-01,107.19,54.41,,,,
35738846,2023-02-01,0,-9,,,,
35387689,2023-03-01,3.06,1.81,,,,
37210880,2023-06-01,0,0,,,,
38491310,2023-04-01,,20,,,,
35617531,2023-03-01,28.04,297.73,,,,
38261040,2023-04-01,16.26,1445.2,,,,
35287468,2023-01-01,,23.95,,,,
36885740,2023-03-01,,0,,,,
35576072,2023-01-01,,2.47,,,,
39745063,2023-05-01,,0,,,,
35523539,2023-05-01,0,0,,,,
35519703,2023-01-01,,15.02,,,,
35936486,2023-04-01,1.58,127,,,,
38993197,2023-05-01,0,0,,,,
37920881,2023-06-01,50000,124200,,,,
35262559,2023-05-01,38.27,171.27,,,,
39204550,2023-05-01,311.41,148.8,,,,
37805521,2023-05-01,0,0,,,,
37028013,2023-03-01,0.37,37.46,,,,
39711060,2023-06-01,2,5.35,,,,
36597625,2023-06-01,42.65,31.15,,,,
36074451,2023-06-01,27.12,54.83,,,,
35840344,2023-06-01,317.96,640.9,,,,
39380132,2023-06-01,155,155,,,,
39976367,2023-06-01,20,20,,,,
36021801,2023-06-01,0,0,,,,
35419728,2023-04-01,0.84,4.29,,,,
39824877,2023-05-01,,21,,,,
35981377,2023-05-01,0,0,,,,
39435495,2023-05-01,,0,,,,
35313732,2023-03-01,0,0,,,,
36984122,2023-03-01,,500.17,,,,
35686347,2023-05-01,34.56,0.29,,,34.56,0.29
39241576,2023-05-01,6.23,0,,,,
38264058,2023-04-01,0,0,,,,
39724018,2023-05-01,,0,,,,
35689406,2023-02-01,5.43,5.43,,,,
35682663,2023-02-01,0,0,,,,
35327295,2023-03-01,20,0,,,,
36426673,2023-02-01,,0,,,,
36135001,2023-03-01,1912.85,31.2,,,,
39296631,2023-05-01,20,0,,,,
38950202,2023-04-01,,1.5,,,,
